,brand,description,price,scrape_date,image_path,clothing,material,pattern,fit,style
20,JW Anderson,anchor nano striped canvas and leather shoulder bag,410,05-Jan-2021,full/3d4bddda6d29d4037fd1e1ccce35aefbf3419dcc.jpg,bag,leather,striped,,
21,JW Anderson,anchor nano striped canvas and leather shoulder bag,410,05-Jan-2021,full/547aaee96707a422fee1a1d0a44362895527a15b.jpg,bag,leather,striped,,
22,Nanushka,rhyan vegan leather straight-leg pants,375,05-Jan-2021,full/78c3ad35fac1735798651bf0a266ede0541f15d4.jpg,pants,leather,,,
23,Nanushka,rhyan vegan leather straight-leg pants,375,05-Jan-2021,full/401cabd8905a08fb7114c6cd9346d464d04c7e62.jpg,pants,leather,,,
24,Balenciaga,hourglass xs leather tote,1360,05-Jan-2021,full/6c0dda05498f42d459f815e5b9fd3ad89c9eef20.jpg,tote,leather,,,
25,Balenciaga,hourglass xs leather tote,1360,05-Jan-2021,full/5714bcb670404d7400b27ac567f1230967d60845.jpg,tote,leather,,,
26,Chloé,belted shearling-trimmed suede coat,4550,05-Jan-2021,full/fd6aaffba3ef321dc6c9e7a2aa2fcdd5662451c7.jpg,coat,suede,,,belted
27,Chloé,belted shearling-trimmed suede coat,4550,05-Jan-2021,full/219544f30ac671cc9b397b8c670fd006aa24306d.jpg,coat,suede,,,belted
28,Manolo Blahnik,mage metallic embroidered velvet ankle boots,1095,05-Jan-2021,full/c805f743372163e330219a6bb8344af57f4a6f24.jpg,boots,velvet,,,metallic
29,Manolo Blahnik,mage metallic embroidered velvet ankle boots,1095,05-Jan-2021,full/402daff7e93e4d96f1d4993ffc1191391b6c538b.jpg,boots,velvet,,,metallic
30,Chloé,ruffled ribbed wool and cashmere-blend sweater,715,05-Jan-2021,full/a43ff5963540de0fc6d91edd518001e3df0586e8.jpg,sweater,cashmere-blend,,,ribbed
31,Chloé,ruffled ribbed wool and cashmere-blend sweater,715,05-Jan-2021,full/bbdecf48b689acfff2b96c11051e699cc5e4715a.jpg,sweater,cashmere-blend,,,ribbed
32,Balenciaga,neo classic city small textured-leather tote,1760,05-Jan-2021,full/991bdd59a22718ec647f20b531d57bf8fbcb3d2b.jpg,tote,leather,,,
33,Balenciaga,neo classic city small textured-leather tote,1760,05-Jan-2021,full/5cc7315052d147418872b096088c55754fe16539.jpg,tote,leather,,,
34,Stella McCartney,+ net sustain hailey vegetarian leather straight-leg pants ,565,05-Jan-2021,full/d1b1ed24ccae2c384356f410553ae28e71462d38.jpg,pants,leather,,,
35,Stella McCartney,+ net sustain hailey vegetarian leather straight-leg pants ,565,05-Jan-2021,full/9890654b54ddc3430d8377b6d351553eb8fb4c08.jpg,pants,leather,,,
36,Bottega Veneta,wool-blend mini dress,1710,05-Jan-2021,full/7bff85e3dfbc5acf0c9ef77e1d6283ef3aa2517e.jpg,dress,wool-blend,,mini,
37,Bottega Veneta,wool-blend mini dress,1710,05-Jan-2021,full/301ba4b284f7b1cdbeb1ad82a898ce672ceee4fe.jpg,dress,wool-blend,,mini,
38,Bottega Veneta,lace-up leather-trimmed mesh sandals,685,05-Jan-2021,full/4b33ba4f5d2df83f618fd5f951bff9647daa1102.jpg,sandals,leather-trimmed,,,lace-up
39,Bottega Veneta,lace-up leather-trimmed mesh sandals,685,05-Jan-2021,full/fb684da99bf62f374b3c5196237dc421a89b9e9f.jpg,sandals,leather-trimmed,,,lace-up
40,Loewe,oversized leather shirt,1950,05-Jan-2021,full/b7ddb518d0673c0f8ae979c5ae39d157f61da0a5.jpg,shirt,leather,,oversized,
41,Loewe,oversized leather shirt,1950,05-Jan-2021,full/f631b4644cadea01b4606dd5f83d198c126bea62.jpg,shirt,leather,,oversized,
42,Valentino,valentino garavani 03 rose edition atelier small leather shoulder bag,1980,05-Jan-2021,full/a35012b604bea324161471723f3df27d2c76f775.jpg,bag,leather,,,
43,Valentino,valentino garavani 03 rose edition atelier small leather shoulder bag,1980,05-Jan-2021,full/a3ad802c7f0df733d2c267df8c489d0f6ed2f8aa.jpg,bag,leather,,,
44,Bottega Veneta,wool-twill straight-leg pants,750,05-Jan-2021,full/a358e92d464b8db0dcb8a39745ee80e036a8c972.jpg,pants,wool,twill,,
45,Bottega Veneta,wool-twill straight-leg pants,750,05-Jan-2021,full/044c6118317b7ccffadeddc9960b10eea2262079.jpg,pants,wool,twill,,
46,Balenciaga,cloud xs printed textured-leather clutch,655,05-Jan-2021,full/3246685e54b4ea6a2ee615fda88b0b52da431ed2.jpg,,leather,printed,,
47,Balenciaga,cloud xs printed textured-leather clutch,655,05-Jan-2021,full/06aab9d4d47923e4a525778907841c096b0eabde.jpg,,leather,printed,,
48,The Row,ferren strapless stretch-jersey dress,720,05-Jan-2021,full/78152c15c7a5e315abe7cea996c9da2602d23e1a.jpg,jersey,,,,stretch-jersey
49,The Row,ferren strapless stretch-jersey dress,720,05-Jan-2021,full/9745b5b4a21e1d33505841832864d61943a8beba.jpg,jersey,,,,stretch-jersey
50,Amina Muaddi,adwoa crystal and feather-embellished satin slingback sandals,625,05-Jan-2021,full/76f0e2daec8963acdc81d8bee78680d025f788de.jpg,sandals,satin,,,embellished
51,Amina Muaddi,adwoa crystal and feather-embellished satin slingback sandals,625,05-Jan-2021,full/e8e68dc21f97f5d69ea94f4ae53ae5fc1cf11c21.jpg,sandals,satin,,,embellished
52,Bottega Veneta,cassette intrecciato leather shoulder bag,1605,05-Jan-2021,full/ef537d0b03c64a02d18b48e4b0adb0d90fa14a76.jpg,bag,leather,,,
53,Bottega Veneta,cassette intrecciato leather shoulder bag,1605,05-Jan-2021,full/71e2560f5866e257cf1b344e3996708d96b26dc3.jpg,bag,leather,,,
54,Dolce & Gabbana,twist-front satin-jersey midi dress,1400,05-Jan-2021,full/ca909798bae2f0033baae2fa61eccb91e9d70edb.jpg,jersey,satin,,midi,
55,Dolce & Gabbana,twist-front satin-jersey midi dress,1400,05-Jan-2021,full/e7691c98c001e0fad2d072010890c6091c412adc.jpg,jersey,satin,,midi,
56,Amina Muaddi,vita crystal-embellished leather sandals,765,05-Jan-2021,full/fd1ffa9f8aeee5ebf7ac7a8a41854abd0806a14b.jpg,sandals,leather,,,crystal-embellished
57,Amina Muaddi,vita crystal-embellished leather sandals,765,05-Jan-2021,full/5e182e077bdc800b358d0bf72e5e81d37b3e643e.jpg,sandals,leather,,,crystal-embellished
58,Loewe,leather-trimmed shearling jacket,3250,05-Jan-2021,full/95d7802b7bb5e02393acdb0d7d3e67162ab9f83a.jpg,jacket,leather-trimmed,,,
59,Loewe,leather-trimmed shearling jacket,3250,05-Jan-2021,full/4bc39d4a4c81417de52aecf1644f310e88f09c91.jpg,jacket,leather-trimmed,,,
60,Loewe,logo-embellished patent-leather ballet flats,750,05-Jan-2021,full/cf202674427178ae6f9edf94718fcfc7c6c456bc.jpg,flats,leather,,,embellished
61,Loewe,logo-embellished patent-leather ballet flats,750,05-Jan-2021,full/861a50680a6dd396f460c99142bb74ebab346ba7.jpg,flats,leather,,,embellished
62,Akris,melissa cotton-blend slim-leg pants,575,05-Jan-2021,full/c9869430d9d50bc427e6fb7ca94390411ab3ce5d.jpg,pants,cotton-blend,,,
63,Akris,melissa cotton-blend slim-leg pants,575,05-Jan-2021,full/ceedead650cde53ce8fcf2c4e0181116d09d69de.jpg,pants,cotton-blend,,,
64,Givenchy,bond leather-trimmed printed denim tote,1290,05-Jan-2021,full/cb4293341d3a24957bba27ebc30322e6458958dc.jpg,tote,leather-trimmed,printed,,
65,Givenchy,bond leather-trimmed printed denim tote,1290,05-Jan-2021,full/e7bc018113abf36c834fa3b46d8aa808a45a649a.jpg,tote,leather-trimmed,printed,,
66,Chloé,belted striped wool-blend midi dress,1760,05-Jan-2021,full/e5eb64f8132eeeb03e1de1b6f22e6c500f285a4a.jpg,belt,wool-blend,striped,midi,belted
67,Chloé,belted striped wool-blend midi dress,1760,05-Jan-2021,full/4428a570c4242d507a53a6a0ccb368ca0db9c4d5.jpg,belt,wool-blend,striped,midi,belted
68,Balenciaga,square knife bb logo-embellished leather pumps,650,05-Jan-2021,full/a4c9ee449e7120f44efad41bb8b2daa8332031bf.jpg,pumps,leather,,,embellished
69,Balenciaga,square knife bb logo-embellished leather pumps,650,05-Jan-2021,full/036f2bac4ec47b1434062d3e8a7768378f765860.jpg,pumps,leather,,,embellished
70,Burberry,paneled checked woven blazer,1690,05-Jan-2021,full/6d4b91447da30802d0805214529804064825126b.jpg,blazer,,woven,,paneled
71,Burberry,paneled checked woven blazer,1690,05-Jan-2021,full/e69500b70723eee5b417f98306a1c96227c9a786.jpg,blazer,,woven,,paneled
72,Balenciaga,neo classic city medium textured-leather tote,1860,05-Jan-2021,full/d43d419c825af6d663707016ecf9a5eb0606eab3.jpg,tote,leather,,,
73,Balenciaga,neo classic city medium textured-leather tote,1860,05-Jan-2021,full/afbb86b42bf409ae783c729b18c8b26aa5e75219.jpg,tote,leather,,,
74,Burberry,checked woven skinny pants,750,05-Jan-2021,full/965538056c81ef2cf2f31e557dd6a227c67ae6f5.jpg,pants,,woven,,
75,Burberry,checked woven skinny pants,750,05-Jan-2021,full/d569147d7928fc2e8ebb95c436e73b78b724f597.jpg,pants,,woven,,
76,Balenciaga,neo classic city mini croc-effect leather tote,1600,05-Jan-2021,full/0928278299d8a71f952e16b346d4ee361633d28b.jpg,tote,leather,,mini,
77,Balenciaga,neo classic city mini croc-effect leather tote,1600,05-Jan-2021,full/bc02e7aa1f7fd49b300ff32e7e855afeac095eb9.jpg,tote,leather,,mini,
78,Valentino,pleated wool and silk-blend crepe mini dress,2300,05-Jan-2021,full/687e1831ea8d13b4c714de6b244afba70cb487ff.jpg,dress,silk-blend,,mini,pleated
79,Valentino,pleated wool and silk-blend crepe mini dress,2300,05-Jan-2021,full/6fbec5421c43e1eef8398c9d08f7edec4a88dc3a.jpg,dress,silk-blend,,mini,pleated
80,Chloé,lauren scalloped leather high-top sneakers,420,05-Jan-2021,full/8d3fa310c3f3509c638fc704b823b7d6fb5f0a2a.jpg,sneakers,leather,,,
81,Chloé,lauren scalloped leather high-top sneakers,420,05-Jan-2021,full/53d19c5b633676b7f95df28ea397311ca8062aec.jpg,sneakers,leather,,,
82,Valentino,sequin-embellished metallic ribbed-knit sweater,1590,05-Jan-2021,full/c7708e82b28fb039d0bcc039bd880eaf83b93c78.jpg,sweater,,,,metallic
83,Valentino,sequin-embellished metallic ribbed-knit sweater,1590,05-Jan-2021,full/acc79b08a436a1da018b46d0090511a6e6d61594.jpg,sweater,,,,metallic
84,Valentino,embellished lamé shorts,790,05-Jan-2021,full/dee3d32f2cafd7f34013ff95c4a2f8df870adf9f.jpg,shorts,,,,embellished
85,Valentino,embellished lamé shorts,790,05-Jan-2021,full/dca0d8d5c7fea7b42771cd12788c5d5fab8f18ca.jpg,shorts,,,,embellished
86,Versace,printed silk-twill pajama shirt,1015,05-Jan-2021,full/1e1b5e0401636234d8bb9891a6a024daa5514dfd.jpg,shirt,silk,twill,,
87,Versace,printed silk-twill pajama shirt,1015,05-Jan-2021,full/dac98af42cac771848a482a5bd07843ccb3e46a0.jpg,shirt,silk,twill,,
88,Versace,printed silk-twill shorts ,416,05-Jan-2021,full/9d7063218e5aad325bc450cf09d5bd5c840e7415.jpg,shorts,silk,twill,,
89,Versace,printed silk-twill shorts ,416,05-Jan-2021,full/c4c72e956c96327a3bc52499a265d77d558a33dc.jpg,shorts,silk,twill,,
90,Versace,pleated printed silk-twill mini skirt ,1030,05-Jan-2021,full/cc04548ca0ec8b2393367f887e191ca23db73706.jpg,skirt,silk,twill,mini,pleated
91,Versace,pleated printed silk-twill mini skirt ,1030,05-Jan-2021,full/18a1b95f690b6d4550d039d9879576256466d8df.jpg,skirt,silk,twill,mini,pleated
92,Balmain,b-buzz leather shoulder bag,975,05-Jan-2021,full/73b96bbe0c03c1343b8da915b0b235b4b12c1567.jpg,bag,leather,,,
93,Balmain,b-buzz leather shoulder bag,975,05-Jan-2021,full/7c094431764d4d43c180386e85f4ea65058b97c1.jpg,bag,leather,,,
94,Alexander McQueen,four ring embellished dégradé silk-satin clutch,1550,05-Jan-2021,full/720561a685ad346fa4fb87a69b39bde203f21027.jpg,ring,satin,,,embellished
95,Alexander McQueen,four ring embellished dégradé silk-satin clutch,1550,05-Jan-2021,full/66d781a5676657a4a0351bd59596c338eeb19f83.jpg,ring,satin,,,embellished
96,David Koma,patent-leather and tulle-trimmed cady jumpsuit,1420,05-Jan-2021,full/4bacb340bbbbf808c5c8e2bdd50a992754d19ba6.jpg,jumpsuit,tulle,,,
97,David Koma,patent-leather and tulle-trimmed cady jumpsuit,1420,05-Jan-2021,full/c5efe8ac0d42ae6634e3da35b5e84780ce7ae2e7.jpg,jumpsuit,tulle,,,
98,Amrapali,sterling silver and 18-karat gold ruby and diamond earrings,7930,05-Jan-2021,full/fd4484d7d61386bc48627621f5026f2565d93579.jpg,ring,,,,
99,Amrapali,sterling silver and 18-karat gold ruby and diamond earrings,7930,05-Jan-2021,full/66080f8c458030dff2f5277bcaa4758e3827e06e.jpg,ring,,,,
100,Balenciaga,oversized distressed printed cotton-jersey top,595,05-Jan-2021,full/298bf577fd69131bebbfd8df4137800c1fa666d5.jpg,cotton-jersey,cotton,printed,oversized,distressed
101,Balenciaga,oversized distressed printed cotton-jersey top,595,05-Jan-2021,full/f8e7aa172d4e59dd744af9fa92d868216fa3e86c.jpg,cotton-jersey,cotton,printed,oversized,distressed
102,Balenciaga,hourglass nano croc-effect leather tote,700,05-Jan-2021,full/354c63e4239f2db0616d0f2ed79851d204efeea0.jpg,tote,leather,,,
103,Balenciaga,hourglass nano croc-effect leather tote,700,05-Jan-2021,full/c645013af1037f71a086e001416745d6d01db0f3.jpg,tote,leather,,,
104,Zimmermann,lulu belted tie-dyed linen midi dress,635,05-Jan-2021,full/16e97708e35b8b2dd13ea25e78307f50f25d0679.jpg,belt,linen,,midi,belted
105,Zimmermann,lulu belted tie-dyed linen midi dress,635,05-Jan-2021,full/6be67c70f237a26ef85df3071ba3006e8ae9c43a.jpg,belt,linen,,midi,belted
106,Alexandre Birman,clarita bow-embellished suede sandals,430,05-Jan-2021,full/5df93fe808b54be436fa01c8d829d95ed0b6a6a4.jpg,sandals,suede,,,embellished
107,Alexandre Birman,clarita bow-embellished suede sandals,430,05-Jan-2021,full/fa899124ae6c54172486496f809f2c8710c69aaa.jpg,sandals,suede,,,embellished
108,Balenciaga,oversized neon printed cotton-jersey hoodie ,695,05-Jan-2021,full/61bdd67150deee786849149131b877ccb6ec7bed.jpg,cotton-jersey,cotton,printed,oversized,
109,Balenciaga,oversized neon printed cotton-jersey hoodie ,695,05-Jan-2021,full/23abe54c9ee43d59d82c7fa49f60334ae017a1a7.jpg,cotton-jersey,cotton,printed,oversized,
110,A.W.A.K.E. MODE,lucy padded metallic pvc tote,325,05-Jan-2021,full/6fff552ca4c05a391f91d7058ab9d9b90908f2fa.jpg,tote,,,,metallic
111,A.W.A.K.E. MODE,lucy padded metallic pvc tote,325,05-Jan-2021,full/5c757e468a117de6044abf07d3bb4393f49ce7cb.jpg,tote,,,,metallic
112,Mother,rider high-rise straight-leg jeans,260,05-Jan-2021,full/07f034d8a96498dd1926643d579d44cf534e56c6.jpg,jeans,,,high-rise,
113,Mother,rider high-rise straight-leg jeans,260,05-Jan-2021,full/a869d5364998ce7a6b7614e8e10be6074774f948.jpg,jeans,,,high-rise,
114,Guita M,"18-karat gold labradorite, sapphire and enamel earrings",3225,05-Jan-2021,full/28f13f19de15f2d3fec18135d3ffedc07dfc5f47.jpg,ring,,,,
115,Guita M,"18-karat gold labradorite, sapphire and enamel earrings",3225,05-Jan-2021,full/8b720e7dc183f5915e6e599b435638ec076418ca.jpg,ring,,,,
116,Philosophy di Lorenzo Serafini,belted croc-effect vegan patent-leather coat,820,05-Jan-2021,full/12436b0ee2f366281aa79dc21119f8aecb110f51.jpg,coat,leather,,,belted
117,Philosophy di Lorenzo Serafini,belted croc-effect vegan patent-leather coat,820,05-Jan-2021,full/6bb28e81404506c442b5c2d20d9d08f5fd7f2ce3.jpg,coat,leather,,,belted
118,Balenciaga,chain-embellished leather belt ,450,05-Jan-2021,full/49c0fb12ef9687481a1532d5d53a222f56c79565.jpg,chain,leather,,,embellished
119,Balenciaga,chain-embellished leather belt ,450,05-Jan-2021,full/c773069d1b5c609caba76e9f3fe4bfcdbc4567c0.jpg,chain,leather,,,embellished
