,brand,description,price,scrape_date,image_path,clothing,material,pattern,fit,style
0,Diptyque,"hourglass diffuser refill - baies, 75ml",38,21-Dec-2020,full/dd6374eb4b7976d1f91e427a8e016dcb3d1c9ee7.jpg,,,,,
1,Diptyque,"hourglass diffuser refill - baies, 75ml",38,21-Dec-2020,full/8ffa1444da8c86f90f5d5877de7cc8b75dbf363b.jpg,,,,,
2,Diptyque,"eau de parfum - tam dao, 75ml ",120,21-Dec-2020,full/c03ac3d677be17aa1cc2b7a34184a5cd41adc340.jpg,,,,,
3,Diptyque,"eau de parfum - tam dao, 75ml ",120,21-Dec-2020,full/2b8f33a2e41c9bf022def8b6c5e4a7985c396bac.jpg,,,,,
4,Le Labo,"face lotion - basil, 60ml",35,21-Dec-2020,full/a0e6aae906503959f1336ca5896a64c3176f94fd.jpg,,,,,
5,Le Labo,"face lotion - basil, 60ml",35,21-Dec-2020,full/8a35ed1f93e41f855865de6a7cf145f4000ae0bc.jpg,,,,,
6,Diptyque,"patchouli scented candle, 190g",47,21-Dec-2020,full/664d4b5d296975ae2fbcc14cf296727711f59645.jpg,,,,,
7,Diptyque,"patchouli scented candle, 190g",47,21-Dec-2020,full/687f34476211b855597456e46dd81c13f5a9c168.jpg,,,,,
8,Diptyque,car diffusor - baies,75,21-Dec-2020,full/a27ebd086efb2f56129f2b6bd1e1d2f677953a57.jpg,,,,,
9,Diptyque,car diffusor - baies,75,21-Dec-2020,full/23a0835bd8e56f37c64614fb049b5e5d995c0d0a.jpg,,,,,
10,Diptyque,"oud scented candle, 190g",47,21-Dec-2020,full/bcf3775f0f678cb3bab52656c608654a49d33d06.jpg,,,,,
11,Diptyque,"oud scented candle, 190g",47,21-Dec-2020,full/d0a11a448e9506a11ab0df4dd05816e789844cc6.jpg,,,,,
12,Diptyque,"34 boulevard saint germain scented candle, 220g",60,21-Dec-2020,full/c08cf3cfc0dffadde3f3bf9fd97739784625dade.jpg,,,,,
13,Diptyque,"34 boulevard saint germain scented candle, 220g",60,21-Dec-2020,full/848e1616d8b566171fb853fd1d9c0b5d382aa7a3.jpg,,,,,
14,Diptyque,"luxurious hand balm, 45ml",28,21-Dec-2020,full/ba8583f2ba1bc5b1ee8d235d9244e00dfff230dc.jpg,,,,,
15,Diptyque,"luxurious hand balm, 45ml",28,21-Dec-2020,full/c86087bdfcf91bb480d28f06808a8c3b2c2fec15.jpg,,,,,
16,Diptyque,"pomander scented candle, 190g",47,21-Dec-2020,full/4ed1f919cc179ef424beaa68613e435f6fb2d357.jpg,,,,,
17,Diptyque,"pomander scented candle, 190g",47,21-Dec-2020,full/79d16962d2f4129b9630b2b925e2050252404bb3.jpg,,,,,
18,TOM FORD BEAUTY,"lost cherry scented candle, 200g",98,21-Dec-2020,full/31ee92eff0842cca5d931d5e37fea2c7dc2182d4.jpg,,,,,
19,TOM FORD BEAUTY,"lost cherry scented candle, 200g",98,21-Dec-2020,full/c4d172719b3cf965327c767d8622e2b4fa6a1498.jpg,,,,,
20,Diptyque,"eau de parfum - eau capitale, 75ml",120,21-Dec-2020,full/a8683ec8a0452908dd64d839fde52e42822dcfe8.jpg,cap,,,,
21,Diptyque,"eau de parfum - eau capitale, 75ml",120,21-Dec-2020,full/6035db8ba81ec9179f16041f5399de9f9f033c1e.jpg,cap,,,,
22,Diptyque,"invigorating body balm, 100ml",52,21-Dec-2020,full/65983aedf0d9dc0ee54a0da2cf2d512ce4d5f14c.jpg,,,,,
23,Diptyque,"invigorating body balm, 100ml",52,21-Dec-2020,full/593ed1fa160d2e003afd984e9c6750293ba2fb04.jpg,,,,,
24,Diptyque,"satin oil for hair and body, 100ml",36,21-Dec-2020,full/4039c981c6e3ae6b5ffbacad0643c567d6cc22b5.jpg,,satin,,,
25,Diptyque,"satin oil for hair and body, 100ml",36,21-Dec-2020,full/790b7d0fff235db189ede9046be2621ff02d7f1d.jpg,,satin,,,
26,Diptyque,"hourglass diffuser refill - figuier, 75ml",38,21-Dec-2020,full/0f66f48255f91c3431dbb42ab7d60882f21d3044.jpg,,,,,
27,Diptyque,"hourglass diffuser refill - figuier, 75ml",38,21-Dec-2020,full/2046491d6cba66f2784c729627c0bd7569febc94.jpg,,,,,
28,Lilah B.,aglow™ prime + set duo,23,21-Dec-2020,full/d1954a9548a5b1b03879a37b4cec449106428800.jpg,,,,,
29,Lilah B.,aglow™ prime + set duo,23,21-Dec-2020,full/6bc284a3f1728811cd95d898b00003f5fee2e374.jpg,,,,,
30,Diptyque,"scented oval - figuier, 35g ",42,21-Dec-2020,full/65d715a451cdfdf8b4512d8f1d479c52ae048ab1.jpg,,,,,
31,Diptyque,"scented oval - figuier, 35g ",42,21-Dec-2020,full/1c1f6d8d000a231349655daaa5481820c21e79ed.jpg,,,,,
32,Diptyque,"scented oval - baies, 35g",42,21-Dec-2020,full/ae1649e10b88ade4b4e53d02d61647a4c4b74c88.jpg,,,,,
33,Diptyque,"scented oval - baies, 35g",42,21-Dec-2020,full/a78e83884275d6ec58636477c19be5a244e1df7f.jpg,,,,,
34,Le Labo,"facial cleansing oil - basil, 125ml",30,21-Dec-2020,full/7af37e9242dd0639117c404f3cbb48da1fb5af62.jpg,,,,,
35,Le Labo,"facial cleansing oil - basil, 125ml",30,21-Dec-2020,full/1223830571ce73f27af387a957ca1687a7eac0c5.jpg,,,,,
36,RMS Beauty,kiss of color gift set,24,21-Dec-2020,full/180af5155a945a75ccae39e25766dd3884b7014d.jpg,,,,,
37,RMS Beauty,kiss of color gift set,24,21-Dec-2020,full/99fee2866601f20dc8af59f67b638a08b3402636.jpg,,,,,
38,Bottega Veneta,jodie mini knotted intrecciato leather tote,1330,21-Dec-2020,full/067a7fbf25ddd5f35a3fe98b7d68cbd28632c521.jpg,tote,leather,,mini,
39,Bottega Veneta,jodie mini knotted intrecciato leather tote,1330,21-Dec-2020,full/6f562621c5fa8d9b5126ae268b704a1efc25ecd0.jpg,tote,leather,,mini,
40,Alexander McQueen,twist-front ribbed wool midi dress,1140,21-Dec-2020,full/8ff96997adcec91bd4e4c722a735f457a3ec20b8.jpg,dress,wool,,midi,ribbed
41,Alexander McQueen,twist-front ribbed wool midi dress,1140,21-Dec-2020,full/64cb39efddc772d30885e82e169fd1cfa3acc85b.jpg,dress,wool,,midi,ribbed
42,Bottega Veneta,studded leather sandals,655,21-Dec-2020,full/f4f1779208bd87f90be681fa4d09c52b8e82a12b.jpg,sandals,leather,,,
43,Bottega Veneta,studded leather sandals,655,21-Dec-2020,full/aed1efeb71628aeaebb980535093ef295f85b8b3.jpg,sandals,leather,,,
44,Gucci,wool-jacquard cape,1750,21-Dec-2020,full/37da790f0e66a0fd28ee7311d89a9cd74d172452.jpg,cap,wool,,,jacquard
45,Gucci,wool-jacquard cape,1750,21-Dec-2020,full/709a3ed4db6d7c68c0bbda651de7098dd1f28cc4.jpg,cap,wool,,,jacquard
46,Amina Muaddi,giorgia leather ankle boots ,765,21-Dec-2020,full/939315576e27e1b87188ba962b67467c1e328cd8.jpg,boots,leather,,,
47,Amina Muaddi,giorgia leather ankle boots ,765,21-Dec-2020,full/974bbf286c3d46119552beb5b65b65e4cb780891.jpg,boots,leather,,,
48,Gucci,fringed tie-detailed printed silk-twill midi dress,2000,21-Dec-2020,full/627b584550c4fa2659c979f133735578eb6770d3.jpg,ring,silk,twill,midi,fringed
49,Gucci,fringed tie-detailed printed silk-twill midi dress,2000,21-Dec-2020,full/dc87d7030b461b03cf1a4d2a6b4e8fb948a99def.jpg,ring,silk,twill,midi,fringed
50,Bottega Veneta,the pouch small intrecciato leather clutch,1280,21-Dec-2020,full/9808b3c2d7be73b065b82c4653e38a3bbac3809b.jpg,,leather,,,
51,Bottega Veneta,the pouch small intrecciato leather clutch,1280,21-Dec-2020,full/45c4a56d2ead1c6624fdfc10c0fba4b9d4ca51cd.jpg,,leather,,,
52,Balmain,button-embellished ribbed-knit cardigan,1250,21-Dec-2020,full/795a18665135c0d7666146110594db3645fefc2e.jpg,cardigan,,,,ribbed-knit
53,Balmain,button-embellished ribbed-knit cardigan,1250,21-Dec-2020,full/b07560d69abb2182a52d9726307a19c62c57f2ac.jpg,cardigan,,,,ribbed-knit
54,Bottega Veneta,lace-up leather-trimmed mesh sandals,685,21-Dec-2020,full/da131bb438bb39c96fb835d6aafa11f2aa95da37.jpg,sandals,leather-trimmed,,,lace-up
55,Bottega Veneta,lace-up leather-trimmed mesh sandals,685,21-Dec-2020,full/b8578403339a84870ebf6acf31e880d1bad4b00d.jpg,sandals,leather-trimmed,,,lace-up
56,Burberry,checked stretch-jersey top,950,21-Dec-2020,full/ffbb14b51ff13e6ec751b61c4922da9b47216f0d.jpg,jersey,,checked,,stretch-jersey
57,Burberry,checked stretch-jersey top,950,21-Dec-2020,full/afbe35e6d46d3dccd46c314b9192f3eb1f23d9aa.jpg,jersey,,checked,,stretch-jersey
58,Bottega Veneta,cassette chain-embellished padded intrecciato leather shoulder bag,2800,21-Dec-2020,full/97761fb9cf7aaaabf3a973ede4baaaf7a572c13b.jpg,chain,leather,,,embellished
59,Bottega Veneta,cassette chain-embellished padded intrecciato leather shoulder bag,2800,21-Dec-2020,full/005316f06df27e76ed78b64a5f73c55d93c414d8.jpg,chain,leather,,,embellished
60,Burberry,checked stretch-jersey skirt,990,21-Dec-2020,full/587bf0098e94f7196c62f3915e2becfb8d697697.jpg,jersey,,checked,,stretch-jersey
61,Burberry,checked stretch-jersey skirt,990,21-Dec-2020,full/b1c1a541e2be34a41d933b184a8747eafbdd3d54.jpg,jersey,,checked,,stretch-jersey
62,ioannes,bento leather tote,410,21-Dec-2020,full/1e038bd891ecbfbab5c577d9d00377ec72abbc42.jpg,tote,leather,,,
63,ioannes,bento leather tote,410,21-Dec-2020,full/3582eadfd2f3b2147ccb0247abf7f99c4545635d.jpg,tote,leather,,,
64,Khaite,lorie leopard-print cotton-blend velvet mini dress,1680,21-Dec-2020,full/0b120b14bf85167f9a977cc8d1d44f833960aa83.jpg,dress,velvet,leopard-print,mini,
65,Khaite,lorie leopard-print cotton-blend velvet mini dress,1680,21-Dec-2020,full/4f4147f199b7e2cfa33648f0fbaeccd7e0a0247c.jpg,dress,velvet,leopard-print,mini,
