,brand,description,price,scrape_date,image_path,clothing,material,pattern,fit,style
29,Balmain,button-embellished satin-trimmed crepe blazer,2895,02-Jan-2021,full/82ad8fb946678af5d3cf5e9425306dc9885aa4bc.jpg,blazer,satin,,,embellished
30,Bottega Veneta,the chain pouch gathered leather belt bag,1605,02-Jan-2021,full/4530039846c6fb36c1c109f6161bc09476196b38.jpg,chain,leather,,,gathered
31,Bottega Veneta,the chain pouch gathered leather belt bag,1605,02-Jan-2021,full/bf34567a10897e6e18eed8eb2f6f7d627d5be53e.jpg,chain,leather,,,gathered
32,The Row,cosso stretch-ponte skinny pants,620,02-Jan-2021,full/013ea44a5944578050fb2b6581381aabb828328b.jpg,pants,,,,
33,The Row,cosso stretch-ponte skinny pants,620,02-Jan-2021,full/4e95d80c162539dfa1f1257aba1a7e6ca1c558f0.jpg,pants,,,,
34,Bottega Veneta,silver and enamel earrings,550,02-Jan-2021,full/6bdf0867b775731af33938edb248d23e9712c015.jpg,ring,,,,
35,Bottega Veneta,silver and enamel earrings,550,02-Jan-2021,full/a9ca81210ed422d9812446838440e2b70c957716.jpg,ring,,,,
36,Valentino,tie-detailed cape-effect silk-cady midi dress,3700,02-Jan-2021,full/4ea74307998ccb5aa7ed29824bfb983bcf940720.jpg,cap,silk,,midi,tie-detailed
37,Valentino,tie-detailed cape-effect silk-cady midi dress,3700,02-Jan-2021,full/bd10138400f7e27f68adc7b9c7632192d353a300.jpg,cap,silk,,midi,tie-detailed
38,Amina Muaddi,gilda crystal-embellished iridescent leather mules,795,02-Jan-2021,full/cb1eaf7648552c66b5492fc89050456de02e2b28.jpg,,leather,,,crystal-embellished
39,Amina Muaddi,gilda crystal-embellished iridescent leather mules,795,02-Jan-2021,full/e22b961cc2b0caf46970059719b2116e618bd44d.jpg,,leather,,,crystal-embellished
40,Gucci,+ disney appliquéd printed cotton-jersey t-shirt,575,02-Jan-2021,full/8bd2a95d7d58dbeab2c70abe82f3b36152a55127.jpg,cotton-jersey,cotton,printed,,
41,Gucci,+ disney appliquéd printed cotton-jersey t-shirt,575,02-Jan-2021,full/75ac0f0e388513e39c3048e7f624eeb6885a7638.jpg,cotton-jersey,cotton,printed,,
42,Balenciaga,neo classic city mini snake-effect leather tote,1600,02-Jan-2021,full/5aa36785f48ebf583fb53219efddb3b344b089b9.jpg,tote,leather,,mini,
43,Balenciaga,neo classic city mini snake-effect leather tote,1600,02-Jan-2021,full/4fb354349ce6559e037db1d87020bd7815c20841.jpg,tote,leather,,mini,
44,Pomellato,"m'ama non m'ama 18-karat rose gold, topaz and diamond hoop earrings",3270,02-Jan-2021,full/57e576a3223a2a73589444366c9c782d1b28a1d9.jpg,ring,,,,
45,Pomellato,"m'ama non m'ama 18-karat rose gold, topaz and diamond hoop earrings",3270,02-Jan-2021,full/b3bdfd58c0d81000b05ffaced01df7859d9a8a13.jpg,ring,,,,
46,JW Anderson,cropped wool-twill wide-leg pants,565,02-Jan-2021,full/00c214a4e8cd6d08eece1bfa045f3616752e5d42.jpg,pants,wool,twill,,cropped
47,JW Anderson,cropped wool-twill wide-leg pants,565,02-Jan-2021,full/309fd94a35bfebdfad6820bed3c976e2073d1542.jpg,pants,wool,twill,,cropped
48,Gucci,padlock leather and printed coated-canvas shoulder bag,1320,02-Jan-2021,full/27265bb65baa37c18119de496438232a110e720e.jpg,coat,leather,printed,,
49,Gucci,padlock leather and printed coated-canvas shoulder bag,1320,02-Jan-2021,full/39ac5eca4afe457f1ec19286db8832026090a313.jpg,coat,leather,printed,,
50,ANNA QUAN,amalia ribbed cotton turtleneck midi dress,405,02-Jan-2021,full/6e1174c0e74741e9581dd819c4e3f5f1c5dee90a.jpg,dress,cotton,,midi,turtleneck
51,ANNA QUAN,amalia ribbed cotton turtleneck midi dress,405,02-Jan-2021,full/224bc4fa889b04de5405df5dd6b1686388b555a6.jpg,dress,cotton,,midi,turtleneck
52,Christian Louboutin,kate 100 leather pumps,565,02-Jan-2021,full/925a326507f6fe1949c1921ebd1ff761279449d3.jpg,pumps,leather,,,
53,Christian Louboutin,kate 100 leather pumps,565,02-Jan-2021,full/315ecf9c4398967559b1fe968942f98221ccd3c0.jpg,pumps,leather,,,
54,Balmain,cropped jacquard-knit turtleneck top,1095,02-Jan-2021,full/a65f7d81ac14cb981738d256f67b2f5c5dd57300.jpg,top,,,,turtleneck
55,Balmain,cropped jacquard-knit turtleneck top,1095,02-Jan-2021,full/af93178fab361e1ecf63f6cefe23cae03f13478b.jpg,top,,,,turtleneck
56,Bottega Veneta,cassette intrecciato leather shoulder bag,1605,02-Jan-2021,full/562bffd6ccba369070a75dd982c6073b980820e4.jpg,bag,leather,,,
57,Bottega Veneta,cassette intrecciato leather shoulder bag,1605,02-Jan-2021,full/80037f1f1466f796a3e225a83908a063c08b9ee4.jpg,bag,leather,,,
58,Balmain,jacquard-knit shorts,875,02-Jan-2021,full/e62cdaf2269afdb81759a4d652f10638cee734d8.jpg,shorts,,,,jacquard
59,Balmain,jacquard-knit shorts,875,02-Jan-2021,full/88a92b362612aa0b7da4dcbc90cc182102d96e86.jpg,shorts,,,,jacquard
60,Dolce & Gabbana,beatrice leather-trimmed jacquard-knit tote ,3850,02-Jan-2021,full/553be8ed34ca02fff558c48e6db92070e71d417b.jpg,tote,leather-trimmed,,,jacquard
61,Dolce & Gabbana,beatrice leather-trimmed jacquard-knit tote ,3850,02-Jan-2021,full/1e7d25ca2a1398325c5ac5583f69519ddf841591.jpg,tote,leather-trimmed,,,jacquard
62,The Row,kriza strapless stretch-jersey top,540,02-Jan-2021,full/24802fc85f58ab3465c65cebc30f2cae1b4def74.jpg,jersey,,,,stretch-jersey
63,The Row,kriza strapless stretch-jersey top,540,02-Jan-2021,full/656a3d91e55a9ffeff2f58dbbdd21c621e56cccc.jpg,jersey,,,,stretch-jersey
64,The Row,leather knee boots,2250,02-Jan-2021,full/9e3774241f06a6008efb19a0a1f0162dc7cd35b3.jpg,boots,leather,,,
65,The Row,leather knee boots,2250,02-Jan-2021,full/8d59cfbfe1ad20dd2af4120a35471dac055ad075.jpg,boots,leather,,,
66,JW Anderson,wing draped merino wool cardigan,385,02-Jan-2021,full/c66f1bb50cf653d8e7ccb1451d678bef602f81f1.jpg,cardigan,merino,,,draped
67,JW Anderson,wing draped merino wool cardigan,385,02-Jan-2021,full/fa93a26df62286ffbc771a24d21488c791eb50e3.jpg,cardigan,merino,,,draped
68,Loewe,"ballet runner shell, suede and leather sneakers",450,02-Jan-2021,full/48ae1a50caa98950f284fc03e712e33d453d3603.jpg,sneakers,shell,,,
69,Loewe,"ballet runner shell, suede and leather sneakers",450,02-Jan-2021,full/f0f0c7ac56e4ea2e44929492fcbbd9d9876ea27d.jpg,sneakers,shell,,,
70,GAUGE81,chipata snake-effect faux leather flared pants,310,02-Jan-2021,full/ccac2c1d1b557d7a9b15fe8923b17ae995e1b43e.jpg,pants,leather,,,
71,GAUGE81,chipata snake-effect faux leather flared pants,310,02-Jan-2021,full/dbfec15afabdc50d89e8227724a3bca2bb0ad568.jpg,pants,leather,,,
72,Sophie Bille Brahe,babylon elipse 14-karat gold pearl hoop earring,575,02-Jan-2021,full/47be3ac1b3fdeb80b72ed45f33bff3b6b6f87c57.jpg,ring,,,,
73,Sophie Bille Brahe,babylon elipse 14-karat gold pearl hoop earring,575,02-Jan-2021,full/a524693ecf3eae35120c9f87b217dca9a11dfb8d.jpg,ring,,,,
74,Dundas,cutout sequined tulle mini dress,1290,02-Jan-2021,full/fc4fa366dbff5a532834de1844811517b2d2ee28.jpg,dress,tulle,,mini,cutout
75,Dundas,cutout sequined tulle mini dress,1290,02-Jan-2021,full/8816655a1da09329e417bd4aef06e293717d3f48.jpg,dress,tulle,,mini,cutout
76,Giuseppe Zanotti,crystal-embellished satin mules,675,02-Jan-2021,full/840bac9b1f2877333d4a60ffffd0fd8ecfd17d04.jpg,,satin,,,crystal-embellished
77,Giuseppe Zanotti,crystal-embellished satin mules,675,02-Jan-2021,full/4b6642334164ed57a7443c155026da6615f3fd30.jpg,,satin,,,crystal-embellished
78,Chloé,ruffled ribbed wool and cashmere-blend sweater,715,02-Jan-2021,full/03ff56e58f90fa4fe4667f6f9ddc167b76d96e8b.jpg,sweater,cashmere-blend,,,ribbed
79,Chloé,ruffled ribbed wool and cashmere-blend sweater,715,02-Jan-2021,full/65730851e21a758b3fce2698710c3802d7b1d27e.jpg,sweater,cashmere-blend,,,ribbed
80,Bottega Veneta,arco medium intrecciato leather tote,1755,02-Jan-2021,full/209996e05cbb31290e5a12c3cb5270ab564ce335.jpg,tote,leather,,,
81,Bottega Veneta,arco medium intrecciato leather tote,1755,02-Jan-2021,full/9aa543aab5ca8146e5c2211b9839712adeef6137.jpg,tote,leather,,,
82,JW Anderson,belted asymmetric pleated crepe and wool midi skirt,680,02-Jan-2021,full/026557243fc59b93af61244c45d1082810bab2b0.jpg,belt,crepe,,midi,pleated
83,JW Anderson,belted asymmetric pleated crepe and wool midi skirt,680,02-Jan-2021,full/7fd5f5e3d176f471cde2d4df5f23d18f300762e7.jpg,belt,crepe,,midi,pleated
84,Balenciaga,hourglass croc-effect leather tote,1500,02-Jan-2021,full/0cebadd554138bc12f541ab137fc5ffc0748d0be.jpg,tote,leather,,,
85,Balenciaga,hourglass croc-effect leather tote,1500,02-Jan-2021,full/3079e118e1a686544675a5f6cd34f0d8f982950a.jpg,tote,leather,,,
86,JW Anderson,asymmetric pompom-embellished metallic floral-jacquard dress,750,02-Jan-2021,full/6862482e9cf2e4ed408bc4cfd34c5922897330ca.jpg,dress,,floral,,metallic
87,JW Anderson,asymmetric pompom-embellished metallic floral-jacquard dress,750,02-Jan-2021,full/f70e37e487408e507f5ef7e1129f69c9778370d1.jpg,dress,,floral,,metallic
88,Givenchy,logo-print rubber slides,195,02-Jan-2021,full/951952aedc902bfd563ca9e9dc9db5923236522e.jpg,,,,,logo
89,Givenchy,logo-print rubber slides,195,02-Jan-2021,full/db6ed966c108dc11eebc1bdb838801dbab12138d.jpg,,,,,logo
90,Fendi,gathered metallic knitted camisole,720,02-Jan-2021,full/0aef71ccbd3c225725dc873644d423ff77932995.jpg,,,,,metallic
91,Fendi,gathered metallic knitted camisole,720,02-Jan-2021,full/25e7d575a0e4800ad9293e3a1d011299d63e69da.jpg,,,,,metallic
92,Dolce & Gabbana,crystal-embellished leather-trimmed satin tote,2650,02-Jan-2021,full/4ec4e10c6f8403c60e82dfc13d4e1c91edfd6799.jpg,tote,leather-trimmed,,,crystal-embellished
93,Dolce & Gabbana,crystal-embellished leather-trimmed satin tote,2650,02-Jan-2021,full/c95244bbe88c32cebb4dd4c2f572a9183ac834fa.jpg,tote,leather-trimmed,,,crystal-embellished
94,Valentino,embellished lamé midi skirt,1100,02-Jan-2021,full/2e1cd3a17f1c96924c01de954de06a89654bd47a.jpg,skirt,,,midi,embellished
95,Valentino,embellished lamé midi skirt,1100,02-Jan-2021,full/c7d58a485b1368f13b3a6b8f2c63b674ad64ae82.jpg,skirt,,,midi,embellished
96,Diane Kordas,"18-karat rose gold, diamond, tsavorite and enamel ring",4775,02-Jan-2021,full/5a9611a33d4040629f0697d534809f686edb1200.jpg,ring,,,,
97,Diane Kordas,"18-karat rose gold, diamond, tsavorite and enamel ring",4775,02-Jan-2021,full/f05aa026fc991ad21311dbf3a724e9ad48f05573.jpg,ring,,,,
98,Versace,paneled leather mini dress,2570,02-Jan-2021,full/26c3e40baaf6885c21bf50cea3eccdfc10cfb380.jpg,dress,leather,,mini,paneled
99,Versace,paneled leather mini dress,2570,02-Jan-2021,full/3ec57570583ae1d508958ef80dafd380dacbf007.jpg,dress,leather,,mini,paneled
100,Diane Kordas,"rainbow 18-karat rose gold, sapphire and amethyst hoop earrings",4100,02-Jan-2021,full/e9432ba2c86d79cbfe8efc2be95da9e0cf4c9af9.jpg,ring,,,,
101,Diane Kordas,"rainbow 18-karat rose gold, sapphire and amethyst hoop earrings",4100,02-Jan-2021,full/cc3419816841c1f4dd015599a84a429579ab566e.jpg,ring,,,,
102,Chloé,ruffled lace-trimmed embroidered silk blouse,940,02-Jan-2021,full/5523c7900ef24831beaa8af01907cde79ef82a5f.jpg,blouse,lace,,,embroidered
103,Chloé,ruffled lace-trimmed embroidered silk blouse,940,02-Jan-2021,full/81c252fd09332a350c1a3973f20e9f2a21081973.jpg,blouse,lace,,,embroidered
104,Loewe,anagram textured-leather belt,275,02-Jan-2021,full/a82d27e6d9013b422c2475ca076d6c4aa35adc91.jpg,belt,leather,,,
105,Loewe,anagram textured-leather belt,275,02-Jan-2021,full/5efc0580d38b1a6333e13de3efbbb3fcbe32d90d.jpg,belt,leather,,,
106,Balmain,pleated sequined crepe shorts,1250,02-Jan-2021,full/a15cf92618e809d4ce3b3422854f585b65ff95c8.jpg,shorts,crepe,,,pleated
107,Balmain,pleated sequined crepe shorts,1250,02-Jan-2021,full/ad85c4463383ce226a0582338849f672fc0855fd.jpg,shorts,crepe,,,pleated
108,Bottega Veneta,silver necklace,2655,02-Jan-2021,full/65fb66ea5c45d4298de4d1f87265f384e9943b68.jpg,necklace,lace,,,
109,Bottega Veneta,silver necklace,2655,02-Jan-2021,full/41e4a90646d61927b935c3ed85605a9eb61ce25f.jpg,necklace,lace,,,
110,Loro Piana,roaden leather-trimmed cashmere coat,5440,02-Jan-2021,full/b986fbf02cec06473cf346f7ef398d8c1f1d1a18.jpg,coat,leather-trimmed,,,
111,Loro Piana,roaden leather-trimmed cashmere coat,5440,02-Jan-2021,full/432ca2af070d63306411102180d85418323fc7e8.jpg,coat,leather-trimmed,,,
112,Alexander Wang,parker lug glossed textured-leather knee boots ,870,02-Jan-2021,full/882d2eb5cac382bd0a5816ab9d076ba025a2326c.jpg,boots,leather,,,
113,Alexander Wang,parker lug glossed textured-leather knee boots ,870,02-Jan-2021,full/83f0c7f291bb63fadb9a43a6cc4a68fac47b1110.jpg,boots,leather,,,
114,Chloé,tie-neck pinstriped cotton-poplin blouse,565,02-Jan-2021,full/05e45d0456f8a2198c9e63d8f4a45f998edc4eac.jpg,blouse,poplin,striped,,
115,Chloé,tie-neck pinstriped cotton-poplin blouse,565,02-Jan-2021,full/ab15543437b6a7b489410f5b7d7462469d21e5ff.jpg,blouse,poplin,striped,,
116,Givenchy,cat-eye silver- and gold-tone and tortoiseshell acetate sunglasses,285,02-Jan-2021,full/c0086d030e1d13de9febf7cda083071c41029d6c.jpg,sunglasses,shell,,,
117,Givenchy,cat-eye silver- and gold-tone and tortoiseshell acetate sunglasses,285,02-Jan-2021,full/6ea87a8137b1712cf89f596485c59829488c8ee8.jpg,sunglasses,shell,,,
118,Max Mara,leisure alessio washed-satin midi skirt,160,02-Jan-2021,full/12c93b6318e82cbd810c5aab19135dda3a9fc10b.jpg,skirt,satin,,midi,
119,Max Mara,leisure alessio washed-satin midi skirt,160,02-Jan-2021,full/672d20aabbc2474f4d9b43985c5b3c56c3345c5a.jpg,skirt,satin,,midi,
