,brand,description,price,scrape_date,image_path,clothing,material,pattern,fit,style
23,GANNI,plissé-georgette flared pants,125,27-Dec-2020,full/0a7511e498e8662bdd165a5dcddfcd761af35070.jpg,pants,georgette,,,
24,Chloé,darryl small braided textured-leather tote,740,27-Dec-2020,full/8f5d94fd483a5c21a06eb100e3454aed139b476c.jpg,tote,leather,,,
25,Chloé,darryl small braided textured-leather tote,740,27-Dec-2020,full/74d08e1bd5307da2984a2b9ebd06979de97cded4.jpg,tote,leather,,,
26,Alexander McQueen,asymmetric argyle ribbed wool and cashmere-blend cardigan,1490,27-Dec-2020,full/2d4357d2674aa24108262b4f27a2b6702842a53d.jpg,cardigan,cashmere-blend,,,ribbed
27,Alexander McQueen,asymmetric argyle ribbed wool and cashmere-blend cardigan,1490,27-Dec-2020,full/33e79ebd739015c03bfa116eba06492d7ce5b32a.jpg,cardigan,cashmere-blend,,,ribbed
28,The Row,leather ballet flats,875,27-Dec-2020,full/0a6277e7c59fc05fa9cadfcd09655ac7b41f1cdd.jpg,flats,leather,,,
29,The Row,leather ballet flats,875,27-Dec-2020,full/a9e1dbffa4cd1c6ed11c27f0746769288eb41ab6.jpg,flats,leather,,,
30,Chloé,aviator hooded suede-trimmed shearling jacket,3980,27-Dec-2020,full/aaff2a84e6b8242731c60128e45306e7a389c36a.jpg,hooded,suede,,,
31,Chloé,aviator hooded suede-trimmed shearling jacket,3980,27-Dec-2020,full/d6e6afe54542fc431e410387a990b189bd5bdf26.jpg,hooded,suede,,,
32,Bottega Veneta,the small bulb gathered intrecciato leather shoulder bag,1375,27-Dec-2020,full/5446214b99632efb970def551a5e7d09d331fe4c.jpg,bag,leather,,,gathered
33,Bottega Veneta,the small bulb gathered intrecciato leather shoulder bag,1375,27-Dec-2020,full/77c209d0e33f1a7403d3ab484dc0d66feafef870.jpg,bag,leather,,,gathered
34,Khaite,isabella high-rise straight-leg jeans,330,27-Dec-2020,full/975d28d5db14fd75523249cbc883722992a98063.jpg,jeans,,,high-rise,
35,Khaite,isabella high-rise straight-leg jeans,330,27-Dec-2020,full/97e355253ae605e5e909253c3eceeb6e14c33dda.jpg,jeans,,,high-rise,
36,Chloé,belted button-detailed wool and cashmere-blend midi dress,1035,27-Dec-2020,full/14ed52ba483e91422079e2f9854ae0555366890e.jpg,belt,cashmere-blend,,midi,belted
37,Chloé,belted button-detailed wool and cashmere-blend midi dress,1035,27-Dec-2020,full/1ad78e78220feaa3ddd301f872b0957e492a60eb.jpg,belt,cashmere-blend,,midi,belted
38,Alexander McQueen,asymmetric color-block leather dress,6490,27-Dec-2020,full/ff3397edc7fac02b90b6876a91ad8d9c59d53073.jpg,dress,leather,,,asymmetric
39,Alexander McQueen,asymmetric color-block leather dress,6490,27-Dec-2020,full/8d14dd9b65a7b3795a228f9e009fcf3751c7a124.jpg,dress,leather,,,asymmetric
40,Alexander McQueen,leather and cotton-blend lace blazer,3570,27-Dec-2020,full/3eddc2b83ad02495076a63b0fd05986f29b294f4.jpg,blazer,lace,,,
41,Alexander McQueen,leather and cotton-blend lace blazer,3570,27-Dec-2020,full/8b6f9d2a0797d94fa7ab00bb5f46dd250f02f35f.jpg,blazer,lace,,,
42,Alexander McQueen,ruffled layered satin-trimmed wool-blend crepe blazer,3990,27-Dec-2020,full/38f5dcc4e66b596453b09d7e00eaf792ed346173.jpg,blazer,satin,,,layered
43,Alexander McQueen,ruffled layered satin-trimmed wool-blend crepe blazer,3990,27-Dec-2020,full/a968eb779184216b1dd6bcb7ed70f368da320625.jpg,blazer,satin,,,layered
44,SAINT LAURENT,double-breasted wool-tweed blazer,2195,27-Dec-2020,full/f391d6e7b7add3719190d73c339dfa2077aca4c6.jpg,blazer,wool,,,double-breasted
45,SAINT LAURENT,double-breasted wool-tweed blazer,2195,27-Dec-2020,full/f5a582bf74c863ad8b581dd7479893de2a6186cb.jpg,blazer,wool,,,double-breasted
46,Alaïa,editions laser-cut knitted mini dress,2280,27-Dec-2020,full/b660109ae9674eb85e9749bfe359359d95dc9d70.jpg,dress,,,mini,
47,Alaïa,editions laser-cut knitted mini dress,2280,27-Dec-2020,full/e2d663fb9437315cc62a37149d5979138db5d70f.jpg,dress,,,mini,
48,Gucci,horsebit-detailed leather-trimmed cashmere cardigan,1250,27-Dec-2020,full/50b37cf40439d9e463600f275e42f11b67f94249.jpg,cardigan,leather-trimmed,,,
49,Gucci,horsebit-detailed leather-trimmed cashmere cardigan,1250,27-Dec-2020,full/00c0e44521e5c96bd8fb202c6c6a973b558ee4f1.jpg,cardigan,leather-trimmed,,,
50,Balenciaga,cable knit-effect velvet turtleneck sweater,1250,27-Dec-2020,full/4e6dbc0464fbc23b19d467c9687d1fc189f4547f.jpg,sweater,velvet,,,turtleneck
51,Balenciaga,cable knit-effect velvet turtleneck sweater,1250,27-Dec-2020,full/0c62eb9b30bec63f32821fac79f4057fec19682a.jpg,sweater,velvet,,,turtleneck
52,Stella McCartney,vegetarian leather straight-leg pants ,565,27-Dec-2020,full/54ebb150fa3585da0c1ed335d747cb69fe08d6db.jpg,pants,leather,,,
53,Stella McCartney,vegetarian leather straight-leg pants ,565,27-Dec-2020,full/a0be4d14922b4fa3b122765571357e859e7d0281.jpg,pants,leather,,,
54,Chloé,+ fusalp hooded wool-trimmed embroidered quilted down ski jacket,1415,27-Dec-2020,full/6759a8c54249435af249cdf9a6b9487646424cd3.jpg,hooded,wool,,,embroidered
55,Chloé,+ fusalp hooded wool-trimmed embroidered quilted down ski jacket,1415,27-Dec-2020,full/13378455a0aa0289d809f888a6d6cebc97c08ed8.jpg,hooded,wool,,,embroidered
56,Chloé,leather-trimmed shearling vest,3790,27-Dec-2020,full/c276b14392b51362d6202999c5e4c482af3a50a7.jpg,,leather-trimmed,,,
57,Chloé,leather-trimmed shearling vest,3790,27-Dec-2020,full/8cae34320b8dfcac7ba6faee14b73fd0a7daaf5b.jpg,,leather-trimmed,,,
58,Alaïa,editions knitted wide-leg pants,1170,27-Dec-2020,full/543e10f688e58f65435a4456f1b1013d1d7c29ab.jpg,pants,,,,
59,Alaïa,editions knitted wide-leg pants,1170,27-Dec-2020,full/5a391f2fe72faec82dcb1b817709bf2930576626.jpg,pants,,,,
60,Bottega Veneta,cotton-blend jacket,1660,27-Dec-2020,full/08779b89b4a18356472d716fc925dcc0fb814bbc.jpg,jacket,cotton-blend,,,
61,Bottega Veneta,cotton-blend jacket,1660,27-Dec-2020,full/241d3a4fc8cd84b20ff895134b295e7679974c23.jpg,jacket,cotton-blend,,,
62,Bottega Veneta,leather mules,590,27-Dec-2020,full/cbb23cf438825820d6248f5f80e15b3c844da1bd.jpg,,leather,,,
63,Bottega Veneta,leather mules,590,27-Dec-2020,full/d9d7cd641718e8a92ded21eff89d606b80c0590a.jpg,,leather,,,
64,WARDROBE.NYC,stretch-jersey leggings,400,27-Dec-2020,full/ab3e367afeb5716ed0762382b24a3f82828d6b59.jpg,leggings,,,,stretch-jersey
65,WARDROBE.NYC,stretch-jersey leggings,400,27-Dec-2020,full/3dc8e254f58c6171af7507acb7c81a6f5189808a.jpg,leggings,,,,stretch-jersey
66,Stella McCartney,ingrid wool blazer,785,27-Dec-2020,full/2f50beaa7e125bd0e98a6b4c6da4cbabb5ba9950.jpg,blazer,wool,,,
67,Stella McCartney,ingrid wool blazer,785,27-Dec-2020,full/58acd8da3a8b7cf97157f600101cdcbb18f48ea8.jpg,blazer,wool,,,
68,TOM FORD,one-shoulder cashmere and silk-blend midi dress,1400,27-Dec-2020,full/a6d30a9a366fc38bb9fa69d5752b91bbf63850b3.jpg,dress,silk-blend,,one-shoulder,
69,TOM FORD,one-shoulder cashmere and silk-blend midi dress,1400,27-Dec-2020,full/0234e3b5bd8f6067a546bb3cb89f15be613bdf32.jpg,dress,silk-blend,,one-shoulder,
70,Stella McCartney,belted checked wool wide-leg pants,850,27-Dec-2020,full/a1915cfa4fa1a8b4df6fe02ff127dff9160236dc.jpg,belt,wool,checked,,belted
71,Stella McCartney,belted checked wool wide-leg pants,850,27-Dec-2020,full/92df0d518018a7903e98eff625a4c0bd0623aaed.jpg,belt,wool,checked,,belted
72,Bottega Veneta,ribbed silk shirt,1170,27-Dec-2020,full/10fc1edec952dcad39cd9f82e5f565417638c3e9.jpg,shirt,silk,,,ribbed
73,Bottega Veneta,ribbed silk shirt,1170,27-Dec-2020,full/594de993619e10ade42b2f2169aa1361d82604b6.jpg,shirt,silk,,,ribbed
74,Loewe,cushion small leather-trimmed felt tote,850,27-Dec-2020,full/ab5fe7781fe2fd89d6abd753ce698fa7ae2e2cad.jpg,tote,felt,,,
75,Loewe,cushion small leather-trimmed felt tote,850,27-Dec-2020,full/e79be0ae5df69d2f85189709dbad095121a49604.jpg,tote,felt,,,
76,Khaite,isabella high-rise straight-leg jeans,330,27-Dec-2020,full/029d4b44bd0854c0891f8659bf17063cc0a0ddff.jpg,jeans,,,high-rise,
77,Khaite,isabella high-rise straight-leg jeans,330,27-Dec-2020,full/29ae211ab3f7b1ed1c0a38d674d0013615d6bdd7.jpg,jeans,,,high-rise,
78,Bottega Veneta,cassette padded intrecciato leather shoulder bag,2090,27-Dec-2020,full/a8ccd7224ea5af654feb0e79520eaae993d3714f.jpg,bag,leather,,,
79,Bottega Veneta,cassette padded intrecciato leather shoulder bag,2090,27-Dec-2020,full/be071b16e81bc054f6635bb26ccf772642f9fe70.jpg,bag,leather,,,
80,Balenciaga,metallic ribbed-knit turtleneck midi dress,1150,27-Dec-2020,full/ae4eca78fd104a09f7efde612de7da26b063855a.jpg,dress,,,midi,turtleneck
81,Balenciaga,metallic ribbed-knit turtleneck midi dress,1150,27-Dec-2020,full/13f1ffc2894392ab2ca53b2864faf1c597a07eaf.jpg,dress,,,midi,turtleneck
82,Bottega Veneta,studded leather sandals,655,27-Dec-2020,full/f7864288cc99018f88ae67324bc601fb7ff5b57d.jpg,sandals,leather,,,
83,Bottega Veneta,studded leather sandals,655,27-Dec-2020,full/d0dfc411632f54262c15d139cb16dd2568d93de6.jpg,sandals,leather,,,
84,Totême,alpaca-blend cardigan,330,27-Dec-2020,full/997d67b1ce2928681d592c393812632285bd22a0.jpg,cardigan,,,,
85,Totême,alpaca-blend cardigan,330,27-Dec-2020,full/5a6db118bfc486210d1c45bc6b645dc3f14649c9.jpg,cardigan,,,,
86,René Caovilla,crystal-embellished leather sandals,790,27-Dec-2020,full/f2dc1c5b7762285e435d88637ec67086b8d5b957.jpg,sandals,leather,,,crystal-embellished
87,René Caovilla,crystal-embellished leather sandals,790,27-Dec-2020,full/7657cf479abb6f70b9c6901e5a0b1fb50a3a02dc.jpg,sandals,leather,,,crystal-embellished
88,The Attico,neon snake-effect leather wrap mini skirt,1135,27-Dec-2020,full/7c1c5d7697410468e447e513f444f2c7be163344.jpg,skirt,leather,,mini,wrap
89,The Attico,neon snake-effect leather wrap mini skirt,1135,27-Dec-2020,full/7608f4940f40bac280eb3db4faa10edfe396cca3.jpg,skirt,leather,,mini,wrap
90,Valentino,valentino garavani rockstud spike micro quilted leather shoulder bag,900,27-Dec-2020,full/6c687d91a504bef0ff1f8da4e341f6a032f599ac.jpg,bag,leather,,,
91,Valentino,valentino garavani rockstud spike micro quilted leather shoulder bag,900,27-Dec-2020,full/61882710903b45d59d57da3da5c58600942d800a.jpg,bag,leather,,,
92,Molly Goddard,joyce velvet-trimmed shirred taffeta dress,1200,27-Dec-2020,full/608a09b21596a68f0b8342287afd4eabd3d247ea.jpg,dress,velvet,,,shirred
93,Molly Goddard,joyce velvet-trimmed shirred taffeta dress,1200,27-Dec-2020,full/eb7f9e1a313216896d7f80293ab75b2a6082bf47.jpg,dress,velvet,,,shirred
94,Bottega Veneta,silver-tone and leather hoop earrings,400,27-Dec-2020,full/4c425fc1b75ff9a6a527ed7d66aace68a56f3c6b.jpg,ring,leather,,,
95,Bottega Veneta,silver-tone and leather hoop earrings,400,27-Dec-2020,full/e59df62b5853746d222aad5e3befc77b44f88ba4.jpg,ring,leather,,,
96,Alexander McQueen,twist-front ribbed wool top,690,27-Dec-2020,full/de4de52ab08f9815939b2abe9513d36f46cc3716.jpg,top,wool,,,ribbed
97,Alexander McQueen,twist-front ribbed wool top,690,27-Dec-2020,full/e6657ca7f74e21ee52202fd369f5075ee2dda40a.jpg,top,wool,,,ribbed
98,OLE LYNGGAARD COPENHAGEN,shooting stars 18-karat gold multi-stone earring,4450,27-Dec-2020,full/da9ffca1829c040b081b987888a675a15654bec1.jpg,ring,,,,
99,OLE LYNGGAARD COPENHAGEN,shooting stars 18-karat gold multi-stone earring,4450,27-Dec-2020,full/2f7a0a333143603e5e237c5e28ea39e35d1a9754.jpg,ring,,,,
100,Alexander McQueen,two-tone leather peplum biker jacket,3970,27-Dec-2020,full/baea823180fdbe052b852c06aace4586961a11e6.jpg,jacket,leather,two-tone,,
101,Alexander McQueen,two-tone leather peplum biker jacket,3970,27-Dec-2020,full/1ec53f37721f8dbeb2392c2b4ff62fd3628f16f8.jpg,jacket,leather,two-tone,,
102,Paco Rabanne,sparkle paillette-embellished faux leather shoulder bag,940,27-Dec-2020,full/244ce562b5aebb0d722a027eb7f93997c340dcce.jpg,bag,leather,,,embellished
103,Paco Rabanne,sparkle paillette-embellished faux leather shoulder bag,940,27-Dec-2020,full/6a2daaabba75fecc0d251e22f92e368d7289ae1a.jpg,bag,leather,,,embellished
104,Molly Goddard,ally tiered tulle midi dress,600,27-Dec-2020,full/a7117754f8e1e9e83a627ebb4b19953d214f5577.jpg,dress,tulle,,midi,tiered
105,Molly Goddard,ally tiered tulle midi dress,600,27-Dec-2020,full/35f162dd0f3598f3015ad8e91d68e607a2d5033c.jpg,dress,tulle,,midi,tiered
106,Gucci,+ ken scott floral-print silk-twill scarf,140,27-Dec-2020,full/a23665abb55e3965ce85f50c389bc078b06ce908.jpg,scarf,silk,twill,,
107,Gucci,+ ken scott floral-print silk-twill scarf,140,27-Dec-2020,full/361b8a78dd9bdb92caac909b84d76806826d4971.jpg,scarf,silk,twill,,
108,Molly Goddard,cressie velvet-trimmed shirred taffeta peplum top,750,27-Dec-2020,full/10d3f352a7a0cd2a311e6837ed89f7553bde6deb.jpg,top,velvet,,,shirred
109,Molly Goddard,cressie velvet-trimmed shirred taffeta peplum top,750,27-Dec-2020,full/fa971fde555ac4dc24cff5ef03794110fcbe428c.jpg,top,velvet,,,shirred
110,Jacquie Aiche,"14-karat gold, lapis and diamond anklet",1025,27-Dec-2020,full/9d7561685bd65189cc29337ab3c0551de9bcbc35.jpg,,,,,
111,Jacquie Aiche,"14-karat gold, lapis and diamond anklet",1025,27-Dec-2020,full/7d2ae1608bb8417bea42c122a82d61ea509bb14f.jpg,,,,,
112,Molly Goddard,emanuelle velvet-trimmed shirred taffeta maxi skirt,950,27-Dec-2020,full/c2c348cc636156b2376ed5867d0ff85a98a0123a.jpg,skirt,velvet,,maxi,shirred
113,Molly Goddard,emanuelle velvet-trimmed shirred taffeta maxi skirt,950,27-Dec-2020,full/de252fb0c5d4e88b4fc5f62cd85359561cfb103b.jpg,skirt,velvet,,maxi,shirred
114,Melissa Joy Manning,14-karat gold druzy ring,690,27-Dec-2020,full/5daf5d68435070773bb24888b7b037d0fa8db146.jpg,ring,,,,
115,Melissa Joy Manning,14-karat gold druzy ring,690,27-Dec-2020,full/44f1e65ba5ce9db6ee5bb76deb5a4b00366a178f.jpg,ring,,,,
116,Roland Mouret,alcazar belted striped silk-blend chiffon blouse,795,27-Dec-2020,full/cbc9213f5967e44d7624769382745372b0976c30.jpg,blouse,silk-blend,striped,,chiffon
117,Roland Mouret,alcazar belted striped silk-blend chiffon blouse,795,27-Dec-2020,full/f7fb9b8bdf43e936866de0497bafb8f010e7067d.jpg,blouse,silk-blend,striped,,chiffon
118,Proenza Schouler,leather ankle boots,795,27-Dec-2020,full/caf36af40e9d31850fc683257ec9bfea708c2c7a.jpg,boots,leather,,,
119,Proenza Schouler,leather ankle boots,795,27-Dec-2020,full/32b85e6d5911223e780f4c98fce2a22ed7704367.jpg,boots,leather,,,
