,brand,description,price,scrape_date,image_path,clothing,material,pattern,fit,style
84,Dundas,india belted sequin-embellished silk-georgette jacket,1480,09-Dec-2020,full/c1fc9593d04c47c67bb09b528e7bb0c2b7c65ae5.jpg,belt,silk-georgette,,,belted
85,Dundas,india belted sequin-embellished silk-georgette jacket,1480,09-Dec-2020,full/8a34c6e6b6aa667ff238ec0f06a687a5c490917a.jpg,belt,silk-georgette,,,belted
86,Dundas,india sequin-embellished silk-georgette soft-cup triangle bra,300,09-Dec-2020,full/3bc12701cdf6de6efd87201e8a460cdb8b064326.jpg,bra,silk-georgette,,,embellished
87,Dundas,india sequin-embellished silk-georgette soft-cup triangle bra,300,09-Dec-2020,full/32a73fe8bd822277e495c2554fc6660b84e74223.jpg,bra,silk-georgette,,,embellished
88,Dundas,india sequin-embellished silk-georgette maxi skirt,1180,09-Dec-2020,full/b38529d09f3893585ce096cc8f8e6829ea1f72cc.jpg,skirt,silk-georgette,,maxi,embellished
89,Dundas,india sequin-embellished silk-georgette maxi skirt,1180,09-Dec-2020,full/ae8bef43118d7728a68001647f8e9da97f40bbe4.jpg,skirt,silk-georgette,,maxi,embellished
90,Victoria Beckham,striped cotton-blend sweater,390,09-Dec-2020,full/e201036e6386a95d7d0c061ae470569bd7766a27.jpg,sweater,cotton-blend,striped,,
91,Victoria Beckham,striped cotton-blend sweater,390,09-Dec-2020,full/b410b9dc5b31bdf4c1b9d97531f918f3754bec35.jpg,sweater,cotton-blend,striped,,
92,adidas Originals,+ human made nizza hi rubber-trimmed canvas high-top sneakers,75,09-Dec-2020,full/dd6482aee7b679db343a5bfb264c6f3d70ebfc2b.jpg,sneakers,,,,
93,adidas Originals,+ human made nizza hi rubber-trimmed canvas high-top sneakers,75,09-Dec-2020,full/fb3b7fe14d69871a2d433c4fc81d2265e30d8f10.jpg,sneakers,,,,
94,FRAME,barrel high-rise tapered jeans,275,09-Dec-2020,full/7a673f93d3bc42a243fe9c4ad128b6bf928d7dde.jpg,jeans,,,high-rise,
95,FRAME,barrel high-rise tapered jeans,275,09-Dec-2020,full/0874933f6634293bc3c90e5ad7932d982e53f931.jpg,jeans,,,high-rise,
96,Nadia Morgenthaler,18-karat red gold and blackened sterling silver multi-stone ring ,8630,09-Dec-2020,full/85fea222ab98ab18ed0fab2a178cfff51ea8552d.jpg,ring,,,,
97,Nadia Morgenthaler,18-karat red gold and blackened sterling silver multi-stone ring ,8630,09-Dec-2020,full/e772f40be1eab73370c30aa21fe09f5aad79ed4b.jpg,ring,,,,
98,Chloé,tie-detailed cashmere sweater,1035,09-Dec-2020,full/01370f5c003ebc458c2174db95775a4586f393e0.jpg,sweater,cashmere,,,tie-detailed
99,Chloé,tie-detailed cashmere sweater,1035,09-Dec-2020,full/ce7a875578cd7934b5685fdd5503442abb5baff0.jpg,sweater,cashmere,,,tie-detailed
100,Nadia Morgenthaler,rhodium-plated 18-karat white gold diamond ring ,34510,09-Dec-2020,full/e622d2a83b23cbbebfd95c09d3f786b9be7361d2.jpg,ring,,,,
